,Unnamed: 0,sentence_id,sentences,article_id,Unnamed: 4,label,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,sentiment_polarity,sentiment_subjectivity,Unnamed: 0,0,GPE,CARDINAL,ORG,NORP,PERSON,DATE,TIME,LOC,ORDINAL,EVENT,WORK_OF_ART,FAC,LAW,PRODUCT,MONEY,QUANTITY,PERCENT,LANGUAGE
695,695,37,"It was the first time it occurred to me to investigate, like an anthropologist, what the Church herself said about her teachings.
",696694316,38,non-propaganda,12.9,10.68,7.6,4,10.7,57.61,16.07,13.0,0.0,10th and 11th grade,0.25,0.3333333333333333,0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
696,696,38,"While mulling grimly one day over all the wickedness of the Catholic Church, I was pulled up short by a single thought: “I could be wrong.” At 17 it seemed such an unlikely thing to think I was rather shocked.
",696694316,39,non-propaganda,18.7,7.56,6.8,3,13.0,73.18,19.0,21.0,0.0,18th and 19th grade,-0.3464285714285714,0.5392857142857143,0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
697,697,39,"But stopping a moment to consider, I realised that I had only ever heard about Catholic things from people who clearly hated the Church; her enemies, in short.
",696694316,40,non-propaganda,14.9,9.75,7.84,5,11.8,59.98,18.34,16.0,0.0,9th and 10th grade,-0.225,0.525,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
698,698,40,"It hardly seemed just to convict on the testimony of these obviously biased witnesses.
",696694316,41,non-propaganda,10.5,12.35,9.97,5,11.1,40.35,19.89,9.0,0.0,10th and 11th grade,-0.14583333333333334,0.5208333333333333,0,,1.0,,,,,,,,,,,,,,,,,
699,699,41,"In order to properly and thoroughly condemn the Church, with convincing due diligence, I had to read something about it that didn’t come from her enemies.
",696694316,42,non-propaganda,15.1,11.32,9.18,7,12.3,53.55,21.17,17.0,0.0,11th and 12th grade,0.125,0.4916666666666667,0,,1.0,,1.0,,,,,,,,,,,,,,,
700,700,43,"The same day, I presented myself at the reference desk of the public library and asked, “Do you have any books about Catholicism?
",696694316,44,non-propaganda,12.2,9.52,6.84,3,9.9,65.05,14.42,13.5,0.0,9th and 10th grade,0.0,0.09583333333333333,0,,,,,,,1.0,,,,,,,,,,,,
701,701,44,"Something official?” The librarian took me to the reference section and showed me the shelves of encyclicals, documents and histories.
",696694316,45,non-propaganda,15.9,15.49,10.16,7,13.5,34.26,22.0,16.0,0.0,15th and 16th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
702,702,45,"Saints and popes from one end of the stacks to the other.
",696694316,46,non-propaganda,3.0,4.05,0.6,0,2.1,101.6,4.8,5.0,0.0,4th and 5th grade,-0.125,0.375,0,,1.0,1.0,,,,,,,,,,,,,,,,
703,703,46,"Having no clear idea what my own question meant, I just picked one at random.
",696694316,47,non-propaganda,6.2,6.08,5.43,1,4.4,90.09,8.67,6.5,0.0,6th and 7th grade,0.016666666666666646,0.6277777777777778,0,,1.0,,,,,,,,,,,,,,,,,
704,704,48,"The description of the Holy Eucharist as the supreme Centre from which all our life as Catholics flow, and from which all other doctrines radiated, was something that was not going to come into my head for another eight years of reading.
",696694316,49,non-propaganda,21.7,10.4,7.6,5,17.3,45.77,21.56,24.0,0.0,21st and 22nd grade,-0.125,0.375,0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,
705,705,49,"But even so, Mysterium Fidei forced me to face up to a reality I’d never dreamed of before; that this, the little unassuming wafer, was the most important thing in the world.
",696694316,50,non-propaganda,15.8,8.48,6.7,3,13.4,55.92,16.55,20.0,0.0,-1th and 0th grade,0.103125,0.55,0,,1.0,,1.0,,,,,,,,,,,,,,,
706,706,51,"Reading through the encyclical again, holding it up next to the current situation in Rome, makes it easier to clarify certain critical issues.
",696694316,52,non-propaganda,14.8,12.77,10.27,8,13.4,39.67,23.11,16.5,0.0,12th and 13th grade,0.05357142857142857,0.4428571428571429,0,,2.0,,,,,,,,,,,,,,,,,
707,707,52,"Given what we are now seeing, consider the poignancy of the following passages:
",696694316,53,non-propaganda,9.7,11.3,7.93,3,8.4,58.28,14.43,7.5,0.0,7th and 8th grade,0.0,0.1,0,,1.0,,,,,,,,,,,,,,,,,
708,708,53,"When dealing with the restoration of the sacred liturgy, the Fathers of the council, by reason of their pastoral concern for the whole Church, considered it of the highest importance to exhort the faithful to participate actively with sound faith and with the utmost devotion in the celebration of this Most Holy Mystery, to offer it with the priest to God as a sacrifice for their own salvation and for that of the whole world, and to find in it spiritual nourishment.
",696694316,54,non-propaganda,41.9,10.99,12.13,23,34.1,-3.3,44.02,51.0,0.0,12th and 13th grade,0.2523809523809524,0.4904761904761905,0,,1.0,,1.0,,,,,,,,,,,,,,,
709,709,54,"This was, remember, 1965, four years before the New Mass was issued and before Cardinal Ottaviani warned the pope that it was precisely this sacramental reality that was about to be catastrophically obscured.
",696694316,55,propaganda,20.3,13.7,9.1,8,16.2,37.98,22.9,23.5,0.0,-1th and 0th grade,0.2681818181818182,0.6272727272727273,0,,2.0,,,,,2.0,,,,,,,,1.0,,,,
710,710,56,"Who, reading this passage, does not feel the urge to shout down the years, to do something to stave off the disaster that was coming:
",696694316,57,non-propaganda,11.8,7.61,6.14,2,8.3,79.94,13.2,13.5,0.0,7th and 8th grade,-0.1555555555555556,0.2888888888888889,0,,1.0,,,,,1.0,,,,,,,,,,,,
711,711,57,"[W]e are aware of the fact that, among those who deal with this Most Holy Mystery in written or spoken word, there are some who with reference either to Masses which are celebrated in private, or to the dogma of transubstantiation, or to devotion to the Eucharist, spread abroad opinions which disturb the faithful and fill their minds with no little confusion about matters of faith.
",696694316,58,non-propaganda,34.4,11.04,10.5,15,26.7,21.41,35.49,38.0,0.0,10th and 11th grade,0.23875,0.475,0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
712,712,58,"It is as if everyone were permitted to consign to oblivion doctrine already defined by the Church, or else to interpret it in such a way as to weaken the genuine meaning of the words or the recognized force of the concepts involved.
",696694316,59,non-propaganda,21.0,9.13,9.81,11,17.7,44.75,27.43,25.5,0.0,9th and 10th grade,0.2,0.5,0,,1.0,,1.0,,,,,,,,,,,,,,,
713,713,59,"Keeping Cardinal Ottaviani’s Intervention directly before our thoughts, we read with a strange kind of helpless dread…
",696694316,60,non-propaganda,15.6,17.22,10.05,6,12.3,37.3,20.92,12.5,0.0,12th and 13th grade,0.21666666666666667,0.4833333333333334,0,,1.0,,,,1.0,,,,,,,,,,,,,
714,714,60,"…it is not allowable to emphasize what is called the “communal” Mass to the disparagement of Masses celebrated in private, or to exaggerate the element of sacramental sign as if the symbolism, which all certainly admit in the Eucharist, expresses fully and exhausts completely the mode of Christ’s presence in this sacrament.
",696694316,61,propaganda,29.5,13.83,11.68,18,24.8,10.24,34.65,38.0,0.0,24th and 25th grade,0.16607142857142854,0.5241071428571429,0,,1.0,,2.0,1.0,,,,,,,,,,,,,,
715,715,62,"Nor is it allowable to discuss the mystery of transubstantiation without mentioning what the Council of Trent stated about the marvelous conversion of the whole substance of the bread into the Body and of the whole substance of the wine into the Blood of Christ, speaking rather only of what is called “transignification” and “transfiguration,” or finally to propose and act upon the opinion according to which, in the Consecrated Hosts which remain after the celebration of the sacrifice of the Mass, Christ Our Lord is no longer present.
",696694316,63,propaganda,47.0,13.02,11.42,19,38.0,-18.87,44.14,55.5,0.0,37th and 38th grade,0.22857142857142854,0.6285714285714284,0,,1.0,,3.0,,,,,,,,,,,,,,,
716,716,63,"[…]
",696694316,64,non-propaganda,-2.2,-33.81,0.05,0,-3.5,121.22,0.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
717,717,65,"And therefore, so that the hope aroused by the council, that a flourishing of eucharistic piety which is now pervading the whole Church, be not frustrated by this spread of false opinions, we have with apostolic authority decided to address you, venerable brothers, and to express our mind on this subject.
",696694316,66,non-propaganda,27.8,12.03,10.19,13,22.0,28.17,30.6,32.5,0.0,21st and 22nd grade,0.016666666666666656,0.4266666666666665,0,,1.0,,1.0,,,,,,,,,,,,,,,
718,718,66,"[1]
",696694316,67,non-propaganda,-2.2,-33.81,0.05,0,-3.5,121.22,0.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
719,719,67,"Those of us writing similar jeremiads now have been working to clarify that the attack from Rome on the moral doctrine of the Church isn’t about marriage.
",696694316,68,non-propaganda,14.6,10.51,8.48,6,12.6,52.53,19.69,16.5,0.0,12th and 13th grade,0.0,0.325,0,,2.0,,1.0,,,,,,,,,,,,,,,
720,720,68,"It’s about the Eucharist and to a lesser extent the priesthood.
",696694316,69,non-propaganda,7.2,9.49,9.92,4,5.2,77.23,18.95,4.5,0.0,4th and 5th grade,0.0,0.5,0,,1.0,,1.0,,,,,,,,,,,,,,,
721,721,69,"The demonic forces we know are the driving force behind this supreme moment of heresy and destruction aren’t really looking at the undermining of marriage as their primary goal; they want to get at the Eucharist.
",696694316,70,propaganda,19.8,11.67,8.49,7,16.2,43.4,22.18,23.0,0.0,22nd and 23rd grade,0.06666666666666668,0.4666666666666666,0,,1.0,,,1.0,,,,,,,,,,,,,,
722,722,70,"We know it is demonically inspired because their hatred is for Christ Himself in the first place and for anyone who loves and wants to serve Him second.
",696694316,71,propaganda,13.8,8.88,6.72,3,11.8,59.98,15.49,15.0,0.0,14th and 15th grade,0.15,0.14444444444444446,0,,1.0,,,,,,,,2.0,,,,,,,,,
723,723,71,"They are men who refuse to bend the knee before the God whom they will not serve.
",696694316,72,propaganda,5.3,4.58,0.84,0,4.0,96.52,6.8,7.5,0.0,4th and 5th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
724,724,73,"This knowledge – that the attack is on the Body and Blood of Christ – can also help readers spot their friends in the crowd.
",696694316,74,non-propaganda,10.1,6.22,6.14,2,8.3,79.94,13.2,12.5,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
725,725,74,"The places where Eucharistic adoration is still offered are places where at least some flicker of the true Faith survives.
",696694316,75,non-propaganda,13.1,12.59,8.58,5,8.7,68.1,18.0,12.0,0.0,8th and 9th grade,0.024999999999999998,0.525,0,,1.0,,,,,,,,,,,,,,,,,
726,726,75,"The bishops and priests now talking about the supreme glory of the Eucharist, and the need to defend it from sacrilege, are lighthouses.
",696694316,76,non-propaganda,13.6,11.26,8.21,5,9.9,65.05,17.9,13.5,0.0,13th and 14th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
727,727,76,"A case in point is Bishop Mark Davies, of my own former diocese of Shrewsbury in England.
",696694316,77,non-propaganda,7.6,7.02,9.12,5,6.4,79.6,18.56,7.5,0.0,7th and 8th grade,0.3,0.5,0,,3.0,,,,1.0,,,,,,,,,,,,,
728,728,77,"In March, 2016, in the midst of the shouting from Rome, Bishop Davies spoke at his Chrism Mass said that only through the “reality of the Eucharist” could new vocations to the priesthood be found.
",696694316,78,non-propaganda,18.0,9.64,8.08,6,13.4,61.33,20.86,19.5,0.0,7th and 8th grade,0.06818181818181818,0.7272727272727273,0,,3.0,,,1.0,,1.0,,,,,,,,,,,,
729,729,78,"“In treasuring this gift of priestly celibacy we need to recognize more clearly the intimate link between the Ministerial Priesthood and the reality of the Eucharist.
",696694316,79,non-propaganda,17.3,14.45,11.0,10,14.6,36.63,25.78,18.0,0.0,14th and 15th grade,0.26666666666666666,0.4944444444444445,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
730,730,79,"If the Mass were ever reduced in our minds to being merely a commemorative meal and the priest as only a community leader or functionary, then the celibacy of the Catholic Priesthood might seem extravagant.”
",696694316,80,propaganda,19.5,11.79,8.98,8,16.9,35.95,23.14,20.5,0.0,11th and 12th grade,-0.16666666666666666,0.5333333333333333,0,,1.0,,1.0,,,,,,,,,,,,,,,
731,731,80,"It’s almost as if someone had slipped a copy of the Ottaviani Intervention inside his morning paper.
",696694316,81,non-propaganda,10.6,11.08,6.34,2,9.9,54.22,11.51,10.5,0.0,10th and 11th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
732,732,82,"The targeting of marriage, through the instruments of creatures like the myopic and theologically tunnel-visioned Cardinal Kasper, is demonically brilliant.
",696694316,83,propaganda,21.1,21.58,11.73,9,17.0,8.88,26.0,16.0,0.0,21st and 22nd grade,0.9,1.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
733,733,83,"It’s a “stitch-up” as the English call it; a fix.
",696694316,84,non-propaganda,2.9,3.28,0.5,0,1.3,103.63,4.0,4.0,0.0,3rd and 4th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,1.0
734,734,84,"You make it a matter of “mercy” (backed up by the iron fist) that no one in a state of objective mortal sin can be refused Holy Communion; you give the national bishops conferences the power to start enforcing this, and you have created a previously unimaginable situation in the Church.
",696694316,85,non-propaganda,26.1,10.11,10.19,13,22.0,28.17,30.6,34.5,0.0,21st and 22nd grade,-0.08333333333333333,0.13333333333333333,0,,1.0,,2.0,,,,,,,,,,,,,,,
735,735,85,"You have created a regime in which a refusal to desecrate the sacred species will be grounds for persecution of faithful priests, seminarians and laity.
",696694316,86,non-propaganda,15.4,12.48,9.3,7,13.0,46.1,21.2,16.5,0.0,12th and 13th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
736,736,86,"And of course, we are seeing it starting already.
",696694316,87,non-propaganda,5.1,6.7,5.84,1,3.3,87.72,8.04,3.5,0.0,5th and 6th grade,0.0,0.1,0,,1.0,,,,,,,,,,,,,,,,,
737,737,88,"It’s a brilliant strategy, the magic bullet that will revert the Church to the 1976 model on every front, and very likely keep it there forever.
",696694316,89,non-propaganda,13.3,9.12,7.96,5,9.9,70.47,18.09,15.0,0.0,9th and 10th grade,0.4666666666666666,1.0,0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
738,738,89,"As if the goal was to go back in time and erase the entire John Paul II/Benedict XVI period out of history.
",696694316,90,non-propaganda,8.2,5.11,6.88,3,8.3,74.53,14.25,13.0,0.0,6th and 7th grade,0.0,0.3125,0,,1.0,,,,1.0,,,,,,,,,,,,,
739,739,90,"It will halt the revival of eucharistic piety among seminarians; in fact, it will reverse the general reforming trend of “conservative” seminaries that was such a feature under John Paul II and has for 30 years been the hook upon which all hopes of restoration have hung.
",696694316,91,non-propaganda,24.7,11.1,8.99,9,20.4,32.23,26.46,29.5,0.0,11th and 12th grade,0.02500000000000001,0.5,0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
740,740,92,"It is easy to see what is coming next.
",696694316,93,non-propaganda,-0.8,0.26,0.45,0,2.1,96.18,3.6,3.5,0.0,-1th and 0th grade,0.21666666666666667,0.4166666666666667,0,,1.0,,,,,,,,,,,,,,,,,
741,741,93,"Once certain announcements are published in parish bulletins, laity will have to consider whether they can, in conscience, continue to assist at Masses where systematic sacrilege has been formally adopted as the rule.
",696694316,94,non-propaganda,21.6,15.33,11.02,12,16.2,37.98,27.75,22.5,0.0,15th and 16th grade,0.21428571428571427,0.5714285714285714,0,,1.0,,1.0,,,,,,,,,,,,,,,
742,742,94,"The few bishops with sufficient spine to stand up to the pressure of both Rome and their own national conferences – newly empowered with directives to make doctrinal declarations – will be ruling embattled islands of Catholicism in a poisoned sea of systematic heresy and desecration.
",696694316,95,propaganda,26.2,13.77,11.75,17,22.4,16.33,33.18,33.0,0.0,32nd and 33rd grade,0.1787878787878788,0.5181818181818182,0,,2.0,,,1.0,,,,,,,,,,,,,,
743,743,95,"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.
",696694316,96,propaganda,13.7,14.5,9.12,5,12.3,37.3,18.56,11.5,0.0,11th and 12th grade,0.225,0.7,0,,,,,,,1.0,,,,,,,,,,,,
744,744,97,"Not being a theologian I have no idea if this encyclical is, as so many of these seemingly orthodox documents of that period seem to be, rife with the usual “time bombs,” ambiguities, mushy language or even outright errors.
",696694316,98,non-propaganda,20.5,10.22,9.62,10,18.5,31.89,25.86,26.5,0.0,9th and 10th grade,0.016666666666666663,0.45,0,,1.0,,,,,,,,,,,,,,,,,
745,745,98,"I haven’t looked it up.
",696694316,99,non-propaganda,-0.2,0.32,0.25,0,-1.9,117.16,2.0,1.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
746,746,99,"I’m sure there are plenty of people out there qualified to examine it to see if it’s safe for Trad-Catholic consumption.
",696694316,100,non-propaganda,11.7,10.04,6.93,3,9.1,67.08,14.11,13.5,0.0,13th and 14th grade,0.5,0.6944444444444444,0,,1.0,,,,,,,,,,,,,,,,,
747,747,100,"And I have no doubt at all that there are better, more venerable, even more sublime and poignant works on the Eucharist in the canon of “official” things.
",696694316,101,non-propaganda,14.1,8.88,7.28,4,10.7,68.44,16.91,16.0,0.0,8th and 9th grade,0.375,0.5,0,,1.0,,,1.0,,,,,,,,,,,,,,
748,748,101,"From saints and Doctors of the Church and whatnot, many of which the pope cited.
",696694316,102,non-propaganda,7.1,7.24,7.54,3,4.4,90.09,14.0,6.5,0.0,6th and 7th grade,0.5,0.5,0,,1.0,,1.0,,,,,,,,,,,,,,,
749,749,102,"But whatever its flaws, Mysterium Fidei is the one I found, and I’m convinced it wasn’t an accident.
",696694316,103,propaganda,9.6,8.52,8.04,4,9.1,61.67,16.09,12.0,0.0,8th and 9th grade,0.0,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
750,750,104,"O God, in Your infinite mercy, forgive and have mercy on Pope Paul VI Montini for whatever neglect or damage of which he may have been guilty.
",696694316,105,non-propaganda,12.5,7.49,7.9,5,11.5,60.99,18.21,16.5,0.0,7th and 8th grade,-0.5,1.0,0,,1.0,,,,,,,,,,,,,,,,,
751,751,105,"In this one case at least, a work of his was the exact right thing at the exact right time.
",696694316,106,non-propaganda,5.8,3.31,0.99,0,5.2,93.48,8.0,9.0,0.0,5th and 6th grade,0.15428571428571428,0.3942857142857143,0,,1.0,1.0,,,,,,,,,,,,,,,,
752,752,106,"For me at least it was the key that opened the Door to Narnia.
",696694316,107,non-propaganda,2.4,2.43,5.46,1,2.9,99.57,8.46,6.0,0.0,2nd and 3rd grade,-0.15,0.7,0,,2.0,,,,,,,,,,,,,,,,,
753,753,108,"____________________
",696694316,109,non-propaganda,0.0,-15.81,0.0,0,-15.7,206.84,0.0,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
754,754,111,"[1] The fact that four years before the New Mass was issued, Paul VI was pinpointing in such detail exactly what Bugnini and co. were preparing makes it all but impossible to escape the conclusion that he knew perfectly well what was coming but approved the disastrous New Rite anyway.
",696694316,112,non-propaganda,25.9,10.52,9.27,10,21.6,29.19,28.0,32.0,0.0,21st and 22nd grade,0.022294372294372304,0.637012987012987,0,,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,
755,755,112,"And then did nothing but weep as the inevitable disaster unfolded.
",696694316,113,non-propaganda,8.5,11.06,8.49,3,6.4,68.77,15.31,6.5,0.0,8th and 9th grade,0.0,1.0,0,,1.0,,,,,,,,,,,,,,,,,
756,756,0,"New Las Vegas Shooter Theory: “Rushed And Unprepared… Could Have Led To Accident Like Shooting Himself In The Head”
",696735702,1,non-propaganda,12.4,12.36,8.73,5,10.7,52.19,18.13,12.5,0.0,12th and 13th grade,0.13636363636363635,0.4545454545454545,0,,,,1.0,,,,,,,,1.0,,,,,,,
757,757,2,"It should be clear by now that the entire official narrative surrounding the Las Vegas shooting that left 59 people dead and hundreds injured is falling apart.
",696735702,3,non-propaganda,15.4,11.61,10.24,9,12.6,52.53,24.13,16.5,0.0,12th and 13th grade,-0.025,0.3520833333333333,0,,1.0,2.0,,,,,,1.0,,,,,,,,,,
758,758,3,"From shooter Paddock’s check-in date and the existence of a second person in his room, to possible connections to a terrorist organization, as well as the the actual timeline of events, everything being disseminated by law enforcement and the mainstream media should now come under public scrutiny.
",696735702,4,non-propaganda,27.4,14.23,10.34,13,22.8,15.31,29.86,34.5,0.0,22nd and 23rd grade,0.0,0.2916666666666667,0,,2.0,,,,,,,,1.0,,,,,,,,,
